,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,bpm,zerocrossing,tonnetz0,tonnetz1,tonnetz2,tonnetz3,tonnetz4,tonnetz5
blues.00022.wav,-233.9631191705053,136.14452684524903,3.3066362862728034,48.930625685268105,8.705183351797045,13.989511485442762,5.362715895634148,0.4101891392137501,-13.483555514408652,16.860368290615007,5.134751890154306,-2.2307272936316167,3.953821349206214,99.38401442307692,0.05856995903422274,-0.06675701868961824,0.07276517924908782,-0.08105505183295905,-0.015800005846354,-0.013537357879982502,0.016444027589883274
blues.00023.wav,-227.255807833808,137.76518145662266,-14.502318486980432,63.575359043186246,5.601748449274116,11.988767995381668,1.889148960309211,-1.8709355479153846,-7.618035601934581,-2.4516422128087316,-2.898021728716566,-9.433824764721654,-10.93920816523754,95.703125,0.052467009860788866,0.13522084564452788,-0.07344876155823159,-0.09615087736619832,0.08273186995550597,0.01658888282697496,0.03845761997473253
blues.00024.wav,-274.3768615250613,130.40739468355466,-6.357467747423783,70.38821729909331,13.269663193017498,9.472180727163398,7.733089599738219,-1.2365491187051572,-0.5709878920598355,-2.297162667032092,3.7794154588340536,0.08548216722842251,-0.9368569574333953,103.359375,0.04727604770881671,-0.015208330027163146,-0.003166380293534534,-0.0059316593819434575,-0.10676285143860974,0.021322822730673003,-0.025793907503948197
blues.00025.wav,-249.31532541320755,131.00030558586857,0.6778698021002915,66.70415921480455,17.911272470170182,4.62327703360788,6.60380870060043,1.2421156331285985,1.4099407165793145,-1.584927318642191,-0.972538542073027,-3.57261549619625,-2.9297992737167164,92.28515625,0.051697390999613305,-0.06302753025617543,0.05169879538467128,-0.0102123465123951,-0.13887760988296188,0.02840179700850193,-0.05395779752209263
blues.00026.wav,-284.6405525915584,108.80130595231554,9.0853183488005,51.19806066190007,18.071889802456273,7.60215488933992,8.755715176774288,2.354090924957466,0.0033671230031645585,2.2484954613025394,4.199125119366115,-3.2830639191588413,1.617682606719394,83.35433467741936,0.05197268646075019,-0.012656581311076729,-0.024177637383471517,0.06340009512412896,-0.08588334465469973,-0.013761266134155186,-0.04879078761568582
blues.00027.wav,-228.20981032038878,130.32315668871675,-23.311423952127278,70.20094266642182,1.1310546384909683,7.584427194921941,0.9005106462357307,1.9828156346004322,-6.164414987921692,-9.382747511570296,-2.5637800464059435,-4.52575230540251,-0.2604644223298569,95.703125,0.07241441294470224,0.11695524618921384,-0.12110239578953573,0.12802136555668436,0.03939226207273671,-0.055230944826863394,-0.04701602520123672
blues.00028.wav,-248.98880775197938,139.0577414528123,-16.27087175720483,57.137150426382995,20.188508056144517,10.186956502278232,4.542910386577007,0.33107170681573583,-7.874578857585523,-3.4545716442692123,-2.6574360893582614,-2.8329575471724087,-0.9046585238340605,103.359375,0.04801998743232792,0.00031295622906120623,0.01761733237735897,-0.020111662923442825,-0.07268645313092316,0.004783341276564696,-0.027757052188646974
blues.00029.wav,-233.72896122176428,101.19027052475147,17.64795430840122,23.734172606101723,2.082546490392225,25.936397088099522,-16.956385400535197,15.084952905751068,-22.273954608716064,4.381610126985843,-23.201655846748903,-6.050581307596277,-5.067926531002121,129.19921875,0.05289486961040216,0.08906922714670168,0.046824610585663715,-0.026805874817390322,-0.06812209948214547,-0.04791225288477898,0.006730717062310523
blues.00030.wav,-206.9323103182646,117.80414088574013,23.241364600394736,28.30899293938535,-1.1260130431773883,18.867395493058577,-21.973021045615297,17.844068214147477,-25.59534769383679,2.139523191281003,-17.782476755047803,-8.011028307680926,-17.61044122256794,143.5546875,0.039366118039443156,-0.04075794812503791,0.215847298731471,0.02131904025467747,0.04350794710893083,0.00196774030432775,-0.03256610383152487
blues.00031.wav,-221.87302196293217,110.85540447397372,18.63608186439037,30.922962183235047,3.2964358605784403,22.585634204876673,-20.40368844377999,12.121833607600534,-26.332515015034186,-4.367300972872617,-26.395551599556406,-13.047179558656516,-12.667626984331005,151.99908088235293,0.04294722484048724,0.2282599071270046,0.040565142738650854,-0.028208650155562048,-0.15454090826216269,-0.04093801362497016,0.018461821905383372
blues.00032.wav,-288.7326962086736,105.90115513676189,18.776207183705957,23.682644929405523,5.682041064769098,25.548940235810832,-13.463247981224978,12.437667912230967,-11.963670309566751,1.5746145261032398,-15.640524313418513,-6.63207091027489,-11.693039216181841,123.046875,0.03938839846771075,0.019565910354987604,0.27929787279505097,0.06422119179152798,0.061854117985725474,0.05093290306398233,0.0414342649000296
blues.00033.wav,-238.96988110346842,108.68232065333198,34.158816093300906,30.207162643270674,-0.4982212962610078,27.279754798620225,-21.377928928001758,14.166392595218372,-24.509222519370077,-1.8904003862115826,-28.051815262434562,-11.257109262343073,-16.457557877215965,151.99908088235293,0.04197368341550657,-0.02388975454603389,0.20373839765211693,-0.10506055775269216,0.04070250679035082,-0.016546801937745614,0.0013484191891362323
blues.00034.wav,-217.18363290891477,105.78521443187776,15.60284853484035,25.24884028512659,-1.4500507028155427,30.19326924530923,-17.71662243436633,17.319042253014842,-27.213605676431207,4.338282237427233,-20.057300191260268,-10.700285556928556,-14.228784977790466,129.19921875,0.04570244525812065,0.1479090581517434,0.08187458214779879,-0.048199743985026355,-0.07831038476766744,-0.05242328592821247,0.012096598607899259
blues.00035.wav,-171.79477922361394,120.28173390895198,15.331754306883012,21.09431360414207,-5.395443641862271,24.18554451082072,-24.130844397316213,18.545133844997565,-22.342923967503385,1.3107386560792251,-20.765267519183798,-4.991692048594736,-17.10812612545186,129.19921875,0.04541997474381284,-0.02587815086002801,0.09767618865226253,-0.012927325529947664,0.0017820715782504836,0.007393414686538762,-0.00883629943200217
blues.00036.wav,-200.1853729153638,116.34859332536784,17.990736225994457,25.28769673153539,0.2871707133078704,24.19377229947594,-22.253931257444485,11.182933341772262,-26.85431970917524,-7.6372543731207365,-24.876744580736755,-12.010829435769477,-17.024941935731935,151.99908088235293,0.03690734060808198,-0.1133931659580333,0.2115939428027621,-0.15836196985601378,0.02813116546139655,-0.04507345837053356,-0.015532292414468143
blues.00037.wav,-328.5601908690415,102.70981381157065,19.872595998384377,26.714404949709508,7.152065872656267,22.70838786803376,-6.957088691158665,12.789707497096487,-10.72928314057034,-0.4425990691456054,-12.386710368315793,-8.909131030103355,-9.215009046426044,123.046875,0.048163866130123745,-0.09046999514989128,0.2007054688600793,-0.10135481308743056,0.1229121961601348,-0.05289967944672767,-0.0343972289425066
blues.00038.wav,-192.6903276318095,111.15748540855431,21.351842808681962,26.396649647282246,-0.6495014881370884,23.48704770843557,-25.47669652518107,16.92198048787853,-16.971931281045066,5.785404353918996,-25.73619772128513,-5.053073850891798,-17.632252012217403,129.19921875,0.044373172249613305,-0.1686795932238491,0.017426158737916825,0.0939367629505897,-0.07933740319316096,0.03191576495588336,0.020467298364435036
blues.00039.wav,-301.708026475899,111.53327587788546,21.89605326131159,16.150569347170602,8.198790089701925,22.081917056143975,-8.601798704030873,1.4827530649126912,-17.077760079413167,-8.343712348972101,-17.010780780715184,-10.576026713857333,-15.687029284649087,117.45383522727273,0.03532089858855375,-0.026681922586474997,0.2311522746168643,-0.15963429646197008,0.07225260111122989,-0.021528582472695842,0.010620341806046596
blues.00040.wav,-110.28502769647231,90.71587047001601,-2.5352985552481138,74.06490434202591,-11.763082029786299,39.21094160456115,-13.171311361249897,20.54419591573441,-17.162982477873495,12.813970288021197,-21.43714737892151,5.957196132586052,-8.026906220760983,117.45383522727273,0.09764303279679042,-0.056616971981432014,-0.006249181316711268,-0.0024809521354297753,0.03678498481820219,-0.0023428950983236064,-0.007644738519041346
blues.00041.wav,-107.20325682980094,88.4928908225924,-4.171900053069929,55.47785146201385,-8.01771387017036,38.413597397166264,-6.4136612442742,28.57574933131167,-19.819940434899888,13.244698483880093,-19.248566025163623,12.076122186804293,-4.582267129308294,129.19921875,0.10226074596384377,-0.08281700325875599,0.037872973988809906,0.05294297789695267,-0.02668985361571891,0.01463625869465664,0.010862528528349782
blues.00042.wav,-159.5804008224263,69.8060191819028,-4.40210651384475,76.84511681222584,3.9148974366088476,45.1758852631937,-4.860273749679211,32.20157808641639,-9.805074639485865,7.809358162593676,-21.826738439967073,9.695749852261798,-2.584760607905219,89.10290948275862,0.09782391966357308,-0.03591200578631078,-0.082098075626573,0.012730793714125558,-0.026264315151969045,0.008754050717384516,0.006230859366646767
blues.00043.wav,-109.14069850640249,100.61965104801564,-8.666454902980462,47.35472836756282,-6.56846494266831,39.61775773086017,-8.52192345100231,29.57260707170578,-16.594837858593014,13.1708813663356,-24.213415435000343,6.583019500735165,-8.652447223392505,129.19921875,0.08717463022041763,-0.010949702710004653,-0.06477036646021049,0.051853049460046444,0.011908600894822003,-0.018902795104719972,0.005006510863759126
blues.00044.wav,-109.53124806167355,86.92879719745255,-8.606026182744914,64.48048648111413,-6.302876061089308,43.64593448034111,-8.295386180212493,28.5431997943828,-14.081492589779446,8.137967970412388,-21.484119212267846,11.087112278460719,-5.095303946032786,135.99917763157896,0.09252533171403712,-0.07414551047750345,0.01685389781113717,0.027255530572119505,-0.015691686170975345,0.006636680606959309,0.007702631104812453
blues.00045.wav,-163.24342499605373,89.78383685449067,12.974767746431183,80.69834740292814,3.6637851529310286,39.734089843266155,-5.409266082254474,26.490927124244706,-13.169032231739623,2.7055442361110695,-20.54769599474592,6.011405081749654,-2.90649106098254,129.19921875,0.048048310010634185,-0.07372293585544813,0.011335362829140614,0.017670193799444813,-0.032795658458978055,0.004991646897863182,0.010546587158732086
blues.00046.wav,-182.60482609299663,90.67421098725333,14.124649053661344,67.55299478451226,2.6751466072917167,38.43041232530221,-8.419176635464217,24.12371312175162,-13.794527577234854,4.840575502299447,-16.679119056483987,5.827117045988363,-5.146391642187007,123.046875,0.05845780162412993,-0.11194839398298757,0.0011292919130067075,0.051601074900325415,-0.0015036911492608725,0.0005712105812306327,0.014636008238365155
blues.00047.wav,-149.96421843320016,93.66389057309887,6.34733343050921,71.49793158440468,-8.129108360390145,36.193679575023964,-9.783754806081085,17.647095216307083,-21.112294628190515,-0.1305924793338001,-22.20463489407453,5.426574816627677,-7.464398474423164,151.99908088235293,0.07532370818832174,-0.07324641845829356,-0.18212753716445607,-0.040138541731611896,0.08553782475381881,0.010409160628587932,-0.026030246458648022
blues.00048.wav,-106.39663211781206,102.6691915832189,-20.160875355372493,59.36691469604067,-9.960424050083708,33.70236740127056,-14.187069606799446,23.52456334615897,-13.328020941042569,16.005511676490723,-18.926493639067356,7.824948692796586,-7.79783581169459,123.046875,0.09876687270398299,-0.11603027415053484,0.01968127779752392,0.042302756197894545,-0.02209168906652805,0.014156644271719702,0.013339306978755185
blues.00049.wav,-255.96310607131286,110.83973600176628,21.466070444913033,67.55891455777929,4.295572859522499,43.095006936848485,-4.502763543067657,10.435256369556,-8.718684695574634,1.6503063605180657,-20.581207677768074,-2.4358412454053124,-7.14602832919547,123.046875,0.039961269818252126,-0.20056415216820453,0.031050940358105152,-0.020183581726341854,-0.07067018847448701,0.030473364409297012,0.004794428674958024
blues.00050.wav,-83.02948164881681,107.10441087514785,-25.338031325878234,57.10570058357965,0.07983590225125134,34.69768149743962,-11.060304961522375,20.544290439250943,-11.20302641304168,14.825528076772807,-10.235622910553646,12.54819081746739,-9.764641636900448,135.99917763157896,0.08579060022718484,0.0260351341979231,-0.05727440425850205,0.027002722880610647,-1.766256648115202e-05,-0.007737951364530925,-0.0035307114088168803
blues.00051.wav,-55.631004729584056,114.95140779617675,-37.049218533072285,64.90031146929417,-7.169982118216579,15.256333316401891,-16.247620244394508,18.646312748265654,-9.762151732213928,21.460813672618173,-5.662462667425935,12.791810168023959,-16.540877094539855,99.38401442307692,0.10660165313225058,0.03467694179035771,-0.04709930054945982,0.023980448382624878,0.05759544243167414,0.018190358803521166,-0.014941901558101149
blues.00052.wav,-225.26270325296346,117.62648259846628,-14.53881155942082,64.79437336401708,12.911808311420637,19.03666819343941,10.670200699281988,9.88692478293932,-2.3937403375062476,11.683764714260757,1.5412838477338826,3.063599480161903,-7.625615379315702,151.99908088235293,0.0671879531612529,0.07287492333624103,0.1508155475068115,0.10488572568551269,0.038532950630525115,0.03438146560479513,-0.015980273677408514
blues.00053.wav,-76.7465827973172,105.75112368354296,-43.197780841695,60.95988993573724,-8.785326325356937,21.24637430454536,-12.868537234515529,18.610828723035297,-11.409449850329343,14.548587128704403,-6.056464409019167,12.733198482021747,-9.375088904885617,103.359375,0.1328151434406419,-0.045400571874673605,-0.01961090733356941,0.00706201874595491,0.02274844374245474,-0.009666819995249992,0.008371398747125778
blues.00054.wav,-57.941684992319836,109.00658904796225,-36.2186730693729,64.04492033569737,1.4201568842844638,26.318416417428715,-17.484891340343967,20.42564918966323,-9.550731290751248,18.16836253407844,-6.064984006595446,13.87447006827579,-11.29573993505269,92.28515625,0.10339893597737819,0.05695653392197846,0.0068582290117475565,-0.04323288545801912,-0.005051010492138066,0.007954776001293785,0.010121567780908267
blues.00055.wav,-98.77109347284993,104.79962190951106,-35.09716635562151,60.69519496323614,-2.8405915628614484,22.229468389193126,-7.831077495911098,19.035412574217172,-11.572286884059118,17.01787629641725,-5.378026406281417,12.197646425891458,-9.955081819658213,135.99917763157896,0.11311924485208817,0.02571087678641497,0.03702845129464799,0.009541575777454375,-0.01670244197114123,0.013186484453017192,-0.004582587767850452
blues.00056.wav,-145.2924085450744,102.85078746739599,-12.567545906838667,56.99361863914425,2.2211056911290754,26.614082928092923,-4.2984299390517,17.341424049315464,-8.016129281876028,15.237473675576366,-6.948762965969863,7.470661302445037,-10.477944421150475,161.4990234375,0.07550308451759474,0.13694446304339752,-0.061400280148428577,0.05007798281733772,0.071875108982172,0.026485820389380018,-0.016321412375886836
blues.00057.wav,-92.73327630926111,115.32342870937975,-35.06822320717485,57.87534445807718,1.8522308877592204,26.613141517351508,-14.53686765560049,22.12833099600795,-8.20746358233084,11.016057911715762,-5.649425419374482,7.278642460381164,-10.20416543833848,92.28515625,0.08993966913186388,0.020687619543200277,-0.07087878182419827,0.05081178873420124,0.0048757721075737195,-0.007451478244180285,-0.0013502390305414405
blues.00058.wav,-95.44059215920522,105.23432637367337,-26.95347955358508,60.8164928949626,-4.854668444283278,21.54347080725252,-13.520523179331125,12.1355311246524,-20.231928697191552,12.156193796749827,-5.2262135623548716,10.267820429463121,-9.459799475875688,107.666015625,0.10435170751160093,-0.049589358927926507,-0.05032118302182891,0.004258753592832333,0.010358281726015875,-0.009945317891945792,0.0038343411576786486
blues.00059.wav,-86.26868354170155,91.95878012200612,-23.415849888303992,68.26197248342326,-3.884853298776572,22.74706442795884,-9.897946494701337,16.88897013924699,-11.390698403500348,18.429131499668102,-7.012551562432762,10.759532218215568,-11.94384534881729,107.666015625,0.1422416527697216,0.03366509398255928,0.04914640755699309,0.005331723604348029,-0.006499313116247024,0.005517826845207908,-0.012187880408436581
blues.00060.wav,-67.76102178212477,111.71130909812791,-34.64625614132424,61.31954267406685,0.044202039126315415,30.561480023744764,-12.693843373520284,21.164925890312762,-13.122508745919985,16.2842532183805,-6.3370164020847,12.300311225138703,-12.475308265816492,151.99908088235293,0.09742287195475638,0.06752805466395703,-0.01652651268072991,-0.04150371667507644,0.02391295021072825,0.009227786095746949,0.014454543992822267
blues.00061.wav,-82.52998227401935,94.16451143941858,-27.112604975400743,75.65927330542237,-27.521812116429036,35.5772743151341,-20.303491561245014,25.112028014632223,-15.370209808415991,11.353974177096578,-13.391487975016362,8.14732124209865,-8.500548186724211,129.19921875,0.16753371519721577,0.03751253917124671,0.031183000867401063,0.02519662127515304,-0.02336297513397065,-0.003808438905090369,-0.015191579586196009
blues.00062.wav,-144.9233941773712,95.7329935352653,-21.616442344281808,49.626267134313515,-29.887520950659244,29.351145320176524,-18.850818235562553,17.902307405854646,-9.670823108234888,5.516722153402629,-9.557407939721587,6.3599869973801955,-21.08871872989318,112.34714673913044,0.11714180624033256,-0.0403338930056112,0.12887806792491313,-0.04520857418697885,0.03903524209698403,-0.03160837633872376,-0.007940498796887307
blues.00063.wav,-129.15756399651784,72.09806052428848,-7.771088778488597,49.251281722423556,-32.723229136741494,21.606961991053076,-27.371619291759146,15.001657569237855,-10.260744012298735,12.431696442295117,-17.03110367055098,7.120548859469114,-18.01809364737048,92.28515625,0.15441054294760248,-0.02282498028059337,0.12461885040044698,-0.024754555543707524,0.027723213052701142,-0.03141855980113188,0.02333627195581535
blues.00064.wav,-85.13845746496898,88.80752582358281,-16.32556847296799,59.228160864054836,-35.98337704657771,14.397044528318945,-22.296472665697497,9.660773291642226,-14.82398265950549,11.18168920845554,-14.806865046951813,8.475102546158817,-19.587512396696642,151.99908088235293,0.14683293153035576,-0.013559688022666496,0.0812040860857166,-0.05287709021443839,0.010921883593440316,-0.015892303567162744,0.02107553697592375
blues.00065.wav,-118.3566194063734,74.8753146677172,-19.86608997074929,46.94456114754231,-32.55982798660622,23.820111877265497,-26.355211176986575,17.67815127411003,-13.824854039629576,11.931674253993595,-17.888667009039064,7.539274501741763,-22.89512913188359,107.666015625,0.14628196297370458,0.02870667305680679,0.13681443141591182,0.06896832908164453,0.06273926176528358,0.02660450404420258,0.02336149867796914
blues.00066.wav,-116.60201473486856,97.43107299922698,-13.891732414500112,48.96763584361183,-22.596458852746323,27.75901243600012,-20.24516360001885,18.638862770975603,-14.639584554896645,8.482747259550516,-16.64468265763338,11.017630214780592,-13.866874181085654,161.4990234375,0.12179161832946636,0.07556958899249663,0.020939324748747764,0.058899842963279436,-0.03724330641064237,-0.012331523714846379,-0.025297144441220717
blues.00067.wav,-95.46356126345688,101.38746116443465,-20.677706161316568,48.668913196429486,-30.248263167993837,20.807700628885815,-18.29141868026286,14.138236099593371,-12.799490310003936,13.443615932302796,-14.068502148292088,7.732349742742721,-19.21545577279745,161.4990234375,0.1127057352088167,0.09394901901813257,0.07426423417051574,0.06567062487233671,0.025321467888339045,0.011456447875820903,-0.02933523489222828
blues.00068.wav,-113.20137557481853,88.7260964490237,-8.926565250521561,49.474174665464325,-34.579095882126644,15.856427972849634,-17.740218907248945,14.707289771202085,-11.190546765554716,15.368715958651054,-15.068397660917629,8.749079723749526,-18.62926401885922,161.4990234375,0.13510738411156226,-0.010400634859350538,0.10096081748472382,-0.07486195838379939,0.05889038046373924,-0.017811116294548405,0.012080255922143283
blues.00069.wav,-121.4739162595532,96.09719378360002,-19.590857218922174,48.03845405578613,-38.78462917087434,24.768978834981986,-32.94140829218512,8.102542054458404,-17.81892144607419,6.117860463821694,-19.99543754066134,6.800339661671132,-19.33320896867994,123.046875,0.12512877332269914,0.020529703087281463,0.04708321101924444,0.03767768867970735,0.01628496644806686,-0.004577249728981205,-0.02731622222375933
